lat,lng,height
48.52129,-100.03449,472.43
35.15729,-100.92810,948.75
35.17633,-100.93703,949.71
35.17594,-100.93153,949.72
35.16600,-100.95144,944.26
35.17263,-100.90167,945.35
35.18058,-100.91718,949.17
35.17629,-100.92825,949.76
35.17977,-100.91009,947.65
35.15633,-100.94649,948.10
35.16535,-100.94544,947.43
35.18035,-100.91425,948.35
39.14034,-103.83476,1770.21
48.47219,-99.96419,474.59
39.12187,-103.93858,1846.80
48.50819,-99.98159,468.15
39.13732,-103.80373,1738.91
48.51359,-99.88909,484.89
41.04958,-105.12260,2164.84
39.14145,-103.88042,1796.24
39.12463,-103.92433,1835.28
39.18139,-103.85343,1777.04
39.09777,-104.04037,1898.19
39.12202,-103.95213,1850.08
39.18378,-103.84333,1770.51
39.08259,-104.01765,1883.84
18.18038,-65.69418,30.57
35.26609,-107.35739,2407.45
43.69185,-75.60504,558.85
41.07503,-105.00491,2018.05
41.03292,-105.01548,2037.45
41.06329,-105.03270,2047.56
43.03899,-105.84129,1730.74
35.10509,-98.99590,490.05
42.68109,-112.94999,1378.56
29.75747,-100.80276,531.57
42.67859,-112.93879,1407.88
42.67870,-112.93389,1432.50
42.67139,-112.93409,1427.02
43.07139,-105.85759,1769.30
43.07459,-105.85669,1769.37
42.68619,-112.93709,1412.00
43.08669,-105.84038,1788.17
41.15679,-94.75019,361.50
41.17609,-94.78959,371.62
39.15232,-103.15231,1546.81
43.12190,-105.83039,1682.10
41.17699,-94.80370,367.20
41.13919,-94.78299,368.14
41.18479,-94.80660,365.26
41.14119,-94.76959,371.24
41.24039,-94.79219,367.72
41.26929,-94.78989,383.15
41.20589,-94.78559,373.17
41.19779,-94.77009,373.13
43.11759,-105.84099,1698.81
41.19669,-94.81310,369.76
41.15749,-94.79409,357.22
41.20529,-94.79820,373.34
41.13849,-94.77889,372.45
41.24149,-94.78819,365.98
41.17819,-94.81690,371.91
41.16099,-94.76819,374.67
41.13220,-94.78790,374.06
39.28769,-79.43410,941.11
35.19099,-100.96693,949.04
33.92234,-116.62962,410.11
33.92254,-116.62961,412.33
33.92012,-116.62026,426.80
33.92083,-116.62027,445.87
33.92030,-116.62029,432.23
33.92410,-116.63029,433.86
33.93149,-116.61475,380.36
33.91984,-116.62235,398.89
33.92064,-116.62028,441.83
35.19059,-100.96970,950.22
33.92609,-116.61319,458.02
33.92905,-116.61175,383.15
33.93131,-116.61324,374.15
33.93013,-116.61474,378.41
33.92653,-116.61172,436.65
33.93129,-116.61475,379.77
33.92024,-116.62211,409.73
33.92826,-116.61320,406.18
33.92263,-116.63052,409.62
33.93033,-116.61476,377.50
33.92049,-116.62029,438.21
33.92630,-116.61589,466.89
33.93072,-116.61473,377.66
33.92484,-116.63055,438.15
33.92845,-116.61173,395.12
33.92789,-116.61179,406.15
33.92100,-116.62027,448.10
33.92787,-116.61328,415.98
33.92343,-116.62604,425.86
33.93090,-116.61323,371.61
33.92721,-116.61472,443.74
33.92730,-116.61319,430.94
33.92690,-116.61169,426.99
33.92809,-116.61172,401.54
33.93053,-116.61324,371.51
33.92803,-116.61318,410.64
33.93149,-116.61324,375.32
33.93087,-116.61474,378.21
33.92334,-116.63014,424.17
33.92628,-116.61320,454.00
33.92404,-116.62602,425.11
33.92597,-116.61173,445.75
33.92636,-116.61173,440.30
33.92991,-116.61473,380.75
33.92615,-116.61173,443.81
33.92709,-116.61319,436.06
33.92730,-116.61175,418.68
33.93167,-116.61475,381.53
33.91993,-116.62025,421.15
33.92749,-116.61319,424.20
33.93050,-116.61474,377.51
33.92751,-116.61175,414.54
33.92973,-116.61472,382.69
33.92701,-116.61472,446.92
33.91975,-116.62025,415.99
33.92866,-116.61173,391.47
33.92120,-116.62029,450.46
33.93108,-116.61474,379.33
33.92670,-116.61319,444.80
33.92682,-116.61473,451.48
33.92583,-116.61764,469.93
33.92884,-116.61175,387.61
33.93072,-116.61324,371.46
33.92740,-116.61473,439.26
33.92674,-116.61173,431.00
33.92690,-116.61319,440.41
33.92767,-116.61334,422.11
33.92712,-116.61173,422.81
33.93115,-116.61325,373.14
33.92590,-116.61319,461.77
33.92829,-116.61173,398.05
33.93152,-116.61176,370.20
33.93132,-116.61176,369.19
33.92648,-116.61320,450.09
35.19618,-100.95537,949.25
35.20701,-100.93668,930.32
41.03686,-105.16535,2194.24
39.19257,-103.86501,1786.30
39.11553,-103.23256,1603.22
39.11383,-103.23575,1604.67
39.10082,-103.23122,1601.77
39.11855,-103.75438,1702.01
39.08464,-104.00313,1875.60
48.50819,-99.90149,506.13
39.05642,-104.03073,1902.20
48.45249,-99.89269,481.72
39.06011,-104.03707,1908.05
48.47209,-99.91169,490.28
39.10358,-103.22688,1599.60
48.47579,-99.95259,472.53
39.18522,-103.79317,1729.83
39.16110,-103.74963,1702.94
39.19234,-103.83181,1758.37
39.08338,-104.01066,1885.19
48.52519,-100.01889,459.61
48.46179,-99.89239,493.55
48.49949,-99.91499,491.03
48.52369,-99.93189,494.18
48.53219,-99.93089,497.09
39.07840,-103.19539,1600.02
39.18548,-103.87420,1793.44
48.50169,-99.91279,491.17
39.16201,-103.83987,1770.63
39.04413,-104.03260,1897.17
41.04906,-105.13374,2177.54
39.13895,-103.90938,1824.08
48.51702,-99.88922,486.57
39.14574,-103.86527,1787.32
48.50639,-99.91519,499.24
48.50589,-99.89109,494.28
48.53479,-99.94789,497.48
39.06431,-103.99983,1876.66
39.12297,-103.98443,1871.43
39.17978,-103.80534,1740.89
48.53459,-99.95289,485.65
48.52859,-99.96199,486.41
48.53199,-99.96129,492.51
39.15486,-103.89698,1810.93
39.13999,-103.91431,1829.51
39.18882,-103.83650,1761.59
48.50509,-99.98769,485.26
48.46859,-99.92159,483.81
39.06154,-104.00272,1880.12
48.47929,-99.91399,492.34
48.53299,-99.92489,491.44
41.05465,-105.14029,2164.96
39.13759,-103.82465,1758.30
39.15182,-103.82424,1755.37
33.92828,-103.50091,1326.69
48.50649,-99.98469,482.17
41.05147,-105.14699,2193.97
39.11864,-103.74778,1696.94
48.46219,-99.90449,477.61
48.49995,-99.93505,482.72
48.51749,-99.90899,485.79
39.18136,-103.84757,1771.41
39.17984,-103.88709,1780.24
39.16288,-103.76006,1710.80
48.51209,-99.91239,496.77
39.12802,-103.93463,1841.66
48.53369,-99.91869,485.34
33.89730,-116.58379,227.64
33.89460,-116.55619,183.25
33.90421,-116.56943,206.85
48.50379,-99.99069,479.05
39.13706,-103.84622,1770.32
48.53739,-99.96899,485.90
48.50359,-100.01849,472.86
48.46919,-99.91799,496.12
48.50569,-99.90359,492.48
33.89489,-116.58449,227.66
39.18698,-103.84019,1765.82
48.51169,-99.94059,499.46
41.05463,-105.18328,2257.16
39.16926,-103.87001,1795.07
33.89304,-116.58952,234.29
48.50839,-99.88909,497.41
48.53079,-99.93479,495.56
39.16518,-103.81216,1748.89
39.15196,-103.83788,1764.03
39.17520,-103.87999,1800.27
39.07574,-104.03180,1904.61
39.18017,-103.85834,1780.39
33.89429,-116.58459,227.64
48.45449,-99.89069,475.36
33.90039,-116.56009,189.83
39.08004,-104.02238,1890.98
33.90480,-116.56539,201.04
39.12040,-103.78128,1727.67
33.89710,-116.57928,219.06
33.92210,-116.58709,262.28
39.13963,-103.75606,1703.96
33.90449,-116.57349,213.25
33.89520,-116.58889,234.37
33.90310,-116.56939,205.72
33.89524,-116.57983,219.39
33.90369,-116.56939,206.39
39.16254,-103.84975,1779.23
33.90099,-116.56009,190.06
39.16875,-103.87977,1798.01
48.52289,-99.94099,492.44
48.47769,-99.91789,489.20
33.89630,-116.58864,234.53
33.89663,-116.55621,183.42
33.90499,-116.56949,207.47
33.89619,-116.57959,219.37
48.51099,-99.94529,491.52
33.92149,-116.58709,260.66
33.90039,-116.55619,184.99
33.89993,-116.56008,189.67
39.16808,-103.80436,1741.64
39.16416,-103.83599,1767.58
33.89990,-116.55629,184.75
33.89880,-116.55619,183.70
33.89399,-116.55619,182.94
48.47079,-99.91479,487.64
41.04765,-105.14837,2199.53
33.90646,-116.57349,214.54
33.90381,-116.57343,212.71
33.90519,-116.57349,213.71
48.47519,-99.96259,473.88
39.13435,-103.84940,1770.19
33.89349,-116.55619,182.67
48.52429,-99.92569,491.67
31.98319,-101.37239,814.80
39.09124,-104.04473,1908.30
31.95390,-101.26289,804.07
39.16235,-103.74072,1699.72
39.10982,-103.99832,1875.74
33.89939,-116.55629,184.35
48.50179,-99.92789,496.41
48.52283,-99.93634,488.03
39.14687,-103.86166,1782.69
48.50339,-100.00249,472.31
48.48299,-99.94039,475.78
48.53409,-99.95839,487.78
48.50319,-99.92499,486.26
48.50344,-100.00955,469.17
48.51729,-99.91669,491.44
39.10283,-104.02773,1897.08
39.13897,-103.81964,1751.77
48.45989,-99.90719,481.03
39.08608,-103.99937,1872.28
31.99140,-101.30269,804.89
39.05512,-104.04371,1912.28
39.13907,-103.76167,1707.45
31.99350,-101.30529,809.56
39.13672,-103.80785,1739.64
31.99499,-101.37599,814.09
39.08398,-104.00697,1881.62
31.99640,-101.33279,800.76
39.18284,-103.80244,1739.93
39.13669,-103.77058,1714.49
39.14966,-103.89665,1816.42
39.09365,-104.04199,1908.12
39.04962,-104.04378,1908.34
39.13164,-103.92398,1827.76
39.15027,-103.83156,1762.23
31.99939,-101.34009,800.94
39.13888,-103.83871,1767.90
39.06856,-104.03198,1903.67
39.10336,-103.99802,1872.83
31.99649,-101.32399,810.06
26.09399,-97.39098,-19.82
32.00190,-101.34559,810.29
48.50329,-99.89429,491.44
39.12334,-103.98054,1869.02
31.95420,-101.25739,803.23
31.95370,-101.25459,801.24
31.99520,-101.31599,807.54
39.10641,-103.22289,1597.87
31.99400,-101.32119,805.74
39.06060,-104.00646,1883.50
39.15396,-103.89072,1810.75
39.18406,-103.79828,1738.49
39.06657,-104.03535,1905.41
39.10344,-104.00279,1877.63
32.00029,-101.34829,811.16
39.10242,-104.00681,1878.09
39.16320,-103.75536,1709.19
31.99960,-101.35379,807.08
26.10909,-97.38702,-18.95
31.95460,-101.26019,803.59
31.99390,-101.31839,801.81
39.10622,-104.01987,1894.50
31.94880,-101.22909,798.14
39.11537,-104.01711,1896.05
31.94309,-101.25119,800.43
32.00129,-101.34289,803.76
39.13033,-103.93142,1835.64
31.94909,-101.23449,795.76
39.08882,-104.02944,1896.26
31.99999,-101.35109,805.06
31.98299,-101.36959,814.33
48.50029,-99.93069,490.84
26.09516,-97.38834,-19.90
31.94949,-101.23179,799.08
31.99430,-101.37329,816.30
39.15457,-103.86242,1785.48
31.99799,-101.33789,800.95
26.11087,-97.38456,-18.77
39.13969,-103.84396,1770.74
26.10554,-97.39179,-18.42
31.94509,-101.24019,799.94
31.94410,-101.24859,799.94
31.99600,-101.31329,807.99
31.99680,-101.31069,811.13
31.94410,-101.24569,798.96
31.99900,-101.35899,807.36
31.94180,-101.25659,803.57
39.05786,-104.02630,1892.17
48.47589,-99.95889,475.41
26.09283,-97.39395,-19.85
31.94599,-101.23749,800.70
39.05813,-104.02104,1890.94
26.10728,-97.38944,-18.43
39.12640,-103.93761,1846.57
31.99400,-101.30809,806.97
31.99350,-101.36769,814.39
39.19847,-103.85740,1783.83
39.16430,-103.82474,1760.35
31.99369,-101.37049,815.45
39.07691,-104.02801,1901.42
39.13806,-103.76643,1712.47
39.16437,-103.83076,1764.80
31.99620,-101.32699,800.12
39.12428,-103.78887,1727.86
31.98389,-101.36699,814.29
26.09721,-97.38532,-19.65
39.11315,-103.22043,1597.39
31.99690,-101.33549,801.21
39.19326,-103.86041,1784.58
39.16885,-103.78634,1729.57
39.15554,-103.72053,1685.81
35.09342,-118.23138,1086.22
35.09195,-118.23185,1084.58
43.69576,-75.58747,575.21
41.02630,-105.01755,2028.58
44.61678,-70.61649,617.74
43.08549,-105.83969,1780.31
42.67949,-112.90589,1440.22
43.08320,-105.84199,1777.77
41.16110,-94.77239,369.32
43.08189,-105.84109,1781.55
43.09889,-105.84009,1736.62
41.28579,-94.78050,380.91
43.12059,-105.82749,1714.04
39.27159,-79.45140,933.60
39.28439,-79.43819,949.73
35.19100,-100.95970,949.17
35.20673,-100.93040,945.46
41.06953,-105.02851,2058.61
35.19068,-100.96416,948.41
39.28569,-79.43639,935.32
35.20674,-100.93331,945.78
35.20781,-100.92601,937.86
35.20718,-100.92810,942.81
41.04369,-105.16962,2206.69
41.07659,-105.12860,2179.35
41.06169,-105.11995,2170.31
41.07330,-105.13228,2187.55
41.06677,-105.15054,2213.05
41.02084,-105.16967,2208.07
41.06263,-105.14558,2206.35
48.54199,-100.02519,485.06
41.04437,-105.13979,2176.38
41.02853,-105.18600,2243.49
48.50949,-100.01929,485.52
41.08421,-105.12912,2184.05
41.03373,-105.17454,2213.92
41.05785,-105.15662,2201.39
39.28099,-79.44099,939.69
41.04059,-105.17683,2232.06
41.02780,-105.17436,2218.88
41.06628,-105.12283,2174.58
39.10402,-104.02272,1897.24
41.02391,-105.16302,2211.94
39.18391,-103.87723,1786.03
39.18238,-103.88142,1787.16
48.54279,-100.03449,477.47
41.09458,-105.12614,2169.63
48.51099,-100.01649,485.39
41.03916,-105.18690,2254.68
39.12264,-104.00680,1889.71
48.54339,-100.03089,480.08
39.12627,-103.99828,1883.71
39.12311,-103.98898,1875.94
39.07929,-103.98501,1862.87
39.16617,-103.82101,1756.25
39.12394,-103.77397,1716.38
39.16849,-103.79862,1739.09
39.12430,-103.20952,1588.70
39.07938,-103.19067,1596.29
31.94250,-101.25389,803.01
39.05877,-103.99040,1866.81
39.08045,-103.18570,1591.53
39.18743,-103.77877,1719.37
39.08311,-103.21437,1609.55
39.07233,-103.23323,1613.16
39.06972,-103.20774,1607.55
39.13981,-103.77840,1719.61
39.16282,-103.76484,1713.91
39.13467,-103.20506,1583.44
39.07739,-103.98787,1864.99
39.13224,-103.80880,1745.42
39.07561,-103.99141,1863.48
39.08583,-103.21091,1607.26
39.05882,-104.01050,1885.68
39.08956,-103.18405,1590.94
39.11713,-103.21191,1592.06
39.14140,-103.92967,1829.21
34.75250,-97.79539,363.75
39.06009,-103.98675,1865.73
39.07663,-103.19973,1602.63
39.17604,-103.86015,1782.76
39.06042,-103.98107,1861.67
39.08895,-103.20782,1605.19
34.66165,-97.67617,349.23
39.13669,-103.20123,1580.24
34.67457,-97.75897,355.43
39.13882,-103.78258,1721.53
31.94740,-101.22360,796.70
39.18907,-103.77500,1715.52
31.94809,-101.22639,799.07
39.10589,-103.97019,1855.94
34.67555,-97.76689,364.26
39.18073,-103.78470,1724.29
39.16720,-103.78050,1726.19
39.13714,-103.19482,1576.44
39.18516,-103.78211,1725.09
39.16849,-103.79425,1736.75
39.13281,-103.85323,1769.17
39.16020,-103.85379,1782.89
34.76734,-97.89098,367.59
39.12004,-103.96989,1858.57
39.07995,-103.21684,1612.47
39.15533,-103.72670,1689.19
34.70815,-97.94319,378.05
39.11486,-103.21505,1594.61
34.69775,-97.85075,376.25
39.06472,-103.20454,1601.92
34.70031,-97.82087,362.39
48.48269,-99.94389,496.48
39.11387,-103.99081,1869.48
39.09508,-103.19958,1596.38
34.77940,-97.88580,367.86
39.09892,-103.19617,1589.77
39.00096,-103.14880,1525.27
34.66167,-97.83405,358.69
39.07529,-103.22312,1615.74
39.15837,-103.85817,1782.25
39.12090,-103.96584,1857.32
34.76234,-97.82082,365.68
34.66544,-97.74428,342.77
39.06013,-104.04153,1912.38
34.67042,-97.69246,356.91
39.13576,-103.93026,1835.13
34.66877,-97.74698,347.53
34.76046,-97.84160,363.65
34.66530,-97.75454,345.46
39.12306,-103.79285,1730.32
39.12138,-103.95656,1856.47
34.71940,-97.94233,382.53
39.07800,-103.22066,1614.75
34.67939,-97.78281,359.61
39.09782,-103.23455,1604.29
34.68392,-97.78676,353.99
34.67257,-97.85104,370.26
39.13806,-103.92294,1830.33
39.12366,-103.77946,1718.23
34.74894,-97.77900,363.03
34.67547,-97.67029,334.23
34.67722,-97.68077,335.04
34.65873,-97.68496,345.22
39.08235,-104.04037,1908.45
34.66849,-97.80254,354.56
39.13780,-103.78681,1724.44
39.14178,-103.87309,1789.96
39.12170,-103.73231,1684.38
31.94390,-101.24289,800.53
39.16061,-103.87704,1798.30
34.71864,-97.93880,396.29
39.12000,-104.01641,1897.48
34.67643,-97.71790,347.87
34.75956,-97.80647,352.86
39.14140,-103.90633,1822.80
34.71558,-97.84163,360.78
34.70800,-97.79931,359.11
34.66957,-97.79449,352.55
39.07338,-103.22669,1616.31
39.11775,-103.97276,1861.29
39.04654,-104.02981,1896.18
34.67321,-97.71476,347.66
39.00460,-103.14883,1531.79
34.69231,-97.81886,362.02
39.05666,-103.18919,1602.03
39.00785,-103.14791,1535.09
34.67185,-97.72775,345.84
34.73385,-97.85976,367.63
34.72091,-97.94832,384.33
39.01503,-103.14643,1544.77
39.05832,-103.19694,1601.27
39.10432,-103.97379,1856.26
34.74607,-97.78227,359.56
39.10234,-103.19214,1584.63
34.65825,-97.68894,360.10
39.02316,-103.14877,1555.22
34.71298,-97.84930,360.04
34.69989,-97.89892,403.43
39.09149,-103.20325,1601.42
39.01166,-103.14792,1540.74
34.67210,-97.84696,370.70
34.66032,-97.80270,358.38
39.16547,-103.77515,1721.42
39.15897,-103.88500,1810.50
39.13785,-103.79707,1730.62
34.66055,-97.80662,360.02
34.77821,-97.88063,357.33
34.69162,-97.82786,366.70
39.10508,-103.18812,1580.88
42.98869,-115.39789,930.62
39.12158,-103.76113,1706.14
34.70624,-97.80365,355.88
42.98399,-115.40089,919.89
38.99799,-103.15020,1524.48
39.11621,-103.92447,1830.02
38.99505,-103.15176,1521.56
34.67838,-97.73095,345.25
34.76066,-97.90771,367.48
39.12109,-103.21120,1588.98
39.07447,-103.99553,1867.21
42.97080,-115.38609,907.52
34.76728,-97.89494,369.73
42.97219,-115.38438,907.65
34.70722,-97.81660,360.31
34.66835,-97.80636,359.22
34.75962,-97.83768,366.91
34.69895,-97.84609,373.74
34.66047,-97.81071,359.16
34.69088,-97.80354,353.49
42.98560,-115.39979,926.00
39.13121,-103.20509,1584.26
39.07541,-103.20463,1607.79
39.05820,-103.18360,1601.55
42.98229,-115.40179,920.04
39.14000,-103.79334,1727.81
38.99146,-103.15198,1517.36
42.98719,-115.39879,930.71
42.96949,-115.38799,906.15
34.73325,-97.85165,360.84
34.66270,-97.83913,360.82
34.67231,-97.83795,363.84
39.07370,-103.20994,1613.04
34.71925,-97.83180,360.20
34.70758,-97.94694,377.06
34.67171,-97.84237,367.44
34.66208,-97.67243,350.84
34.67161,-97.83291,357.67
34.71643,-97.84583,359.07
34.73355,-97.85591,367.70
39.15514,-103.73162,1693.83
43.35950,-92.34907,368.75
39.08711,-103.18699,1592.55
43.35588,-92.32692,359.85
34.66045,-97.68012,347.42
34.70633,-97.81199,357.93
43.38609,-92.32574,364.94
43.39283,-92.32828,361.13
43.37765,-92.32571,368.70
43.38611,-92.33439,364.80
43.35587,-92.32239,358.92
43.36206,-92.32828,362.83
34.67138,-97.68827,343.48
42.71324,-87.88804,172.43
43.41303,-92.33399,360.47
43.39281,-92.32305,359.98
43.41309,-92.32959,360.79
43.38608,-92.31892,359.61
43.35952,-92.34493,368.16
42.71109,-87.88794,172.01
42.96800,-115.38979,900.56
43.36564,-92.34747,371.16
43.35590,-92.33144,363.28
42.96660,-115.39159,907.29
34.67552,-97.77591,366.52
43.35227,-92.33918,366.79
43.37835,-92.34738,374.11
43.36537,-92.37137,357.24
43.36562,-92.35180,366.28
43.40737,-92.33402,363.16
43.36527,-92.36307,362.34
42.99220,-115.39579,930.06
43.40008,-92.33303,367.05
43.36206,-92.33263,362.91
43.39286,-92.33415,362.83
33.87140,-103.18680,1235.11
43.37762,-92.34317,371.70
42.99379,-115.39479,929.62
42.99549,-115.39378,929.34
43.35952,-92.34078,370.45
34.05062,-103.22843,1228.18
43.39279,-92.31872,361.24
43.37767,-92.33883,369.66
43.36532,-92.36723,358.49
33.99363,-103.18232,1258.78
42.99009,-115.39709,930.71
43.37406,-92.32880,364.34
34.01339,-103.26952,1253.25
33.94188,-103.18537,1259.59
34.01315,-103.25614,1248.90
33.99720,-103.22311,1253.44
33.93146,-103.12247,1241.96
43.36522,-92.35893,360.58
34.00483,-103.11794,1241.62
34.04767,-103.22367,1225.26
34.01640,-103.22452,1247.70
34.01349,-103.26231,1252.01
34.06786,-103.21948,1215.00
33.92818,-103.10356,1234.00
33.97426,-103.13696,1248.62
33.86794,-103.14163,1217.73
34.00642,-103.13714,1249.05
33.96879,-103.17419,1256.49
33.98940,-103.07083,1232.59
33.92474,-103.15886,1247.89
33.94974,-103.11876,1240.77
33.98524,-103.21604,1260.87
33.92822,-103.10784,1236.18
34.75891,-97.91627,363.52
34.03534,-103.23341,1240.95
33.99822,-103.20168,1258.94
33.98939,-103.09509,1240.83
33.95650,-103.17992,1258.89
34.03630,-103.23819,1241.10
33.97178,-103.12434,1243.85
33.92991,-103.11694,1240.56
33.86990,-103.18089,1232.12
34.01202,-103.20471,1249.79
43.40739,-92.32926,366.17
33.97232,-103.13142,1246.33
33.94137,-103.17429,1255.39
33.96875,-103.16930,1254.19
33.98957,-103.09939,1241.70
33.94170,-103.17970,1258.22
34.06052,-103.25085,1223.53
33.99015,-103.24642,1262.20
33.98944,-103.07542,1233.85
34.00232,-103.23384,1251.82
34.06165,-103.26233,1220.18
33.94751,-103.11453,1239.40
33.80462,-103.15794,1204.82
33.95891,-103.15574,1253.93
34.00664,-103.14249,1250.48
33.98948,-103.08011,1234.45
33.95784,-103.15128,1252.31
33.86323,-103.17079,1226.03
33.92246,-103.14943,1243.99
34.00983,-103.09846,1240.60
33.96954,-103.12026,1242.19
34.03218,-103.22108,1235.73
33.87718,-103.15445,1224.27
33.98957,-103.16370,1257.30
33.30638,-101.60793,895.39
34.00118,-103.07561,1239.77
34.06790,-103.23021,1221.48
33.90721,-103.16965,1244.90
33.93390,-103.20791,1261.89
33.87232,-103.10519,1209.77
33.95052,-103.13028,1244.90
43.40010,-92.32871,363.89
33.87068,-103.09936,1206.61
33.98639,-103.23402,1262.01
33.95055,-103.13605,1245.98
33.86662,-103.13615,1215.17
33.94573,-103.11040,1238.43
33.99225,-103.17794,1259.64
39.01923,-103.14829,1551.71
33.84703,-103.16894,1216.08
33.95447,-103.16904,1256.29
33.92887,-103.11185,1238.26
33.92014,-103.14512,1243.60
33.98531,-103.21102,1261.22
33.30642,-101.60353,894.69
33.83287,-103.17660,1213.38
33.83247,-103.14285,1202.45
33.98951,-103.08508,1237.23
33.83060,-103.13772,1200.58
34.00621,-103.13224,1247.18
33.98524,-103.22112,1261.06
34.00454,-103.23956,1251.03
33.30825,-101.62522,897.94
33.85688,-103.15463,1214.79
33.87609,-103.11553,1213.07
33.86910,-103.09384,1204.37
33.95606,-103.14715,1250.53
34.06753,-103.22488,1216.61
33.29507,-101.58906,888.67
34.01736,-103.28580,1247.07
33.98531,-103.22688,1261.52
34.00580,-103.15466,1253.82
33.95563,-103.17473,1257.98
33.29558,-101.59379,888.83
33.92735,-103.18070,1253.92
33.91161,-103.10231,1225.14
33.95786,-103.18527,1260.47
33.83486,-103.18127,1215.90
33.91403,-103.10661,1227.98
33.29629,-101.62081,894.96
33.92249,-103.17038,1250.48
34.01508,-103.27486,1250.84
33.98830,-103.24089,1262.08
34.06119,-103.25651,1221.82
33.98513,-103.20175,1260.10
33.98941,-103.09037,1239.51
33.88782,-103.13613,1225.22
33.30828,-101.58072,889.08
33.34710,-101.58846,899.95
33.84483,-103.16413,1212.30
33.94379,-103.10570,1237.70
34.00915,-103.10382,1240.56
33.99874,-103.20702,1257.69
33.92403,-103.15380,1245.81
33.98635,-103.15917,1255.21
33.98521,-103.20622,1260.79
33.86663,-103.13065,1213.19
33.80452,-103.11918,1190.87
34.05220,-103.23325,1229.09
33.29676,-101.64197,905.53
34.01851,-103.23304,1245.78
33.31403,-101.51760,885.55
33.29547,-101.63383,904.23
33.84097,-103.14821,1206.26
33.89126,-103.14500,1231.07
34.01675,-103.28016,1248.46
34.01542,-103.21976,1248.96
33.30823,-101.62958,901.53
33.80477,-103.14754,1202.00
33.89031,-103.10068,1220.52
34.06889,-103.23554,1221.95
33.92844,-103.18642,1254.43
33.80457,-103.15266,1203.43
33.94216,-103.19036,1257.55
33.32502,-101.55008,889.35
34.00410,-103.16043,1255.01
33.93167,-103.19906,1258.24
34.00650,-103.24447,1250.25
34.01224,-103.20988,1249.01
33.30829,-101.63394,903.82
33.34050,-101.61282,905.48
33.88749,-103.09686,1217.80
33.30806,-101.53162,886.28
33.80468,-103.14242,1201.37
33.84223,-103.15337,1208.51
33.80459,-103.12524,1192.08
33.89581,-103.15364,1235.94
33.92541,-103.17523,1252.21
33.90246,-103.16035,1240.39
33.89285,-103.14960,1233.71
33.32933,-101.59824,894.54
33.29552,-101.57178,887.26
33.32917,-101.58522,893.12
33.80463,-103.13674,1198.53
33.95139,-103.12410,1242.95
33.32012,-101.60790,896.21
33.89879,-103.15733,1238.64
33.90479,-103.16535,1242.39
33.32174,-101.56744,891.79
33.94125,-103.10133,1236.42
33.98971,-103.10522,1243.40
33.93264,-103.20338,1260.12
34.00167,-103.08102,1240.75
34.00846,-103.12116,1241.62
33.85973,-103.16009,1218.90
33.35208,-101.61682,904.21
33.34695,-101.58003,897.55
34.01339,-103.21540,1250.16
33.27841,-101.54147,881.89
33.31456,-101.64284,907.80
33.87762,-103.15912,1225.97
33.27849,-101.58034,885.33
33.33881,-101.60343,901.94
33.29376,-101.58072,887.67
33.27852,-101.54969,881.92
33.88996,-103.14041,1228.28
34.00151,-103.11433,1241.83
33.86187,-103.16587,1222.65
34.03410,-103.21513,1231.97
33.28421,-101.51498,883.01
33.32515,-101.55421,890.62
33.27838,-101.53256,881.27
33.88518,-103.17771,1237.44
33.32105,-101.60348,894.99
33.29809,-101.64574,907.79
33.28439,-101.51920,883.34
33.98994,-103.11012,1242.05
33.32600,-101.64183,907.38
34.68323,-97.79060,346.91
33.30973,-101.56410,887.85
33.30659,-101.61654,897.69
33.99965,-103.22871,1253.04
31.99949,-101.35659,807.60
33.88341,-103.17222,1234.09
33.99038,-103.16845,1258.85
33.27863,-101.56325,883.18
33.34333,-101.53244,891.01
33.28921,-101.49243,872.95
35.26259,-107.35519,2378.23
44.62111,-70.61633,552.61
44.62534,-70.61763,508.35
29.80699,-100.78104,556.56
42.67899,-112.95879,1392.96
35.10249,-98.99149,497.03
39.27359,-79.44960,943.16
39.27989,-79.44300,935.14
41.08922,-105.14019,2191.87
41.08057,-105.13561,2197.05
48.54329,-100.02199,487.20
41.07151,-105.11877,2158.20
41.05888,-105.13706,2189.78
41.02875,-105.15963,2198.89
41.06805,-105.13719,2193.78
41.04438,-105.12871,2173.51
41.03474,-105.18655,2246.76
41.07972,-105.12192,2172.77
41.04450,-105.18466,2237.80
48.51119,-100.00919,478.94
48.54239,-100.01619,491.15
39.12624,-104.00501,1889.02
39.15147,-103.90280,1823.03
48.54119,-100.01019,483.01
39.14706,-103.90337,1821.65
26.10361,-97.39401,-18.38
39.12468,-103.99357,1875.79
39.12243,-103.96242,1856.88
39.11247,-103.24087,1610.15
34.67311,-97.71086,344.09
34.69762,-97.85464,370.42
34.67620,-97.77972,356.97
39.11254,-104.01929,1899.90
34.76554,-97.81239,365.93
34.68798,-97.87721,390.97
34.67254,-97.73403,334.76
39.15671,-103.88772,1811.91
34.75837,-97.91144,365.44
34.66522,-97.70184,336.16
34.67540,-97.67374,330.81
34.69458,-97.78391,347.45
34.69039,-97.79954,349.15
34.67681,-97.72518,349.90
39.12302,-104.01064,1891.56
34.71879,-97.82842,358.71
34.66114,-97.79446,357.90
34.69208,-97.77621,351.14
34.71912,-97.83618,358.39
34.69317,-97.78004,349.52
39.12286,-103.94453,1848.29
